,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한미사이언스,주당액면가액(원),500,500,500,
1,한미사이언스,(연결)당기순이익(백만원),"22,601","30,742","18,020",
2,한미사이언스,(별도)당기순이익(백만원),"7,791","5,634","6,142",
3,한미사이언스,(연결)주당순이익(원),343,466,284,
4,한미사이언스,현금배당금총액(백만원),"12,935","12,683","12,436",
5,한미사이언스,주식배당금총액(백만원),-,-,-,
6,한미사이언스,(연결)현금배당성향(%),57.20,41.30,69.00,
7,한미사이언스,현금배당수익률(%),0.30,0.50,0.30,보통주
8,한미사이언스,현금배당수익률(%),-,-,-,
9,한미사이언스,주식배당수익률(%),-,-,-,보통주
10,한미사이언스,주식배당수익률(%),-,-,-,
11,한미사이언스,주당 현금배당금(원),200,200,200,보통주
12,한미사이언스,주당 현금배당금(원),-,-,-,
13,한미사이언스,주당 주식배당(주),-,-,-,보통주
14,한미사이언스,주당 주식배당(주),-,-,-,
