,corp_name,se,thstrm,frmtrm,lwfr
0,리더스 기술투자,주당액면가액(원),500,500,500
1,리더스 기술투자,(연결)당기순이익(백만원),-,-,-
2,리더스 기술투자,(별도)당기순이익(백만원),"-11,115","-3,261","-1,061"
3,리더스 기술투자,(연결)주당순이익(원),-,-,-
4,리더스 기술투자,현금배당금총액(백만원),-,-,-
5,리더스 기술투자,주식배당금총액(백만원),-,-,-
6,리더스 기술투자,(연결)현금배당성향(%),-,-,-
7,리더스 기술투자,현금배당수익률(%),-,-,-
8,리더스 기술투자,현금배당수익률(%),-,-,-
9,리더스 기술투자,주식배당수익률(%),-,-,-
10,리더스 기술투자,주식배당수익률(%),-,-,-
11,리더스 기술투자,주당 현금배당금(원),-,-,-
12,리더스 기술투자,주당 현금배당금(원),-,-,-
13,리더스 기술투자,주당 주식배당(주),-,-,-
14,리더스 기술투자,주당 주식배당(주),-,-,-
