,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,시디즈,주당액면가액(원),500,500,500,
1,시디즈,(연결)당기순이익(백만원),"17,344","7,815","4,019",
2,시디즈,(별도)당기순이익(백만원),-,-,-,
3,시디즈,(연결)주당순이익(원),"10,331","4,655","2,393",
4,시디즈,현금배당금총액(백만원),504,504,504,
5,시디즈,주식배당금총액(백만원),-,-,-,
6,시디즈,(연결)현금배당성향(%),2.92,6.45,12.54,
7,시디즈,현금배당수익률(%),0.53,0.71,0.82,보통주
8,시디즈,현금배당수익률(%),-,-,-,우선주
9,시디즈,주식배당수익률(%),-,-,-,보통주
10,시디즈,주식배당수익률(%),-,-,-,우선주
11,시디즈,주당 현금배당금(원),300,300,300,보통주
12,시디즈,주당 현금배당금(원),-,-,-,우선주
13,시디즈,주당 주식배당(주),-,-,-,보통주
14,시디즈,주당 주식배당(주),-,-,-,우선주
