,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,CJ프레시웨이,주당액면가액(원),"1,000","1,000","1,000",
1,CJ프레시웨이,(연결)당기순이익(백만원),"-39,255","5,149","13,705",
2,CJ프레시웨이,(별도)당기순이익(백만원),"-30,444","22,376","11,791",
3,CJ프레시웨이,(연결)주당순이익(원),"-3,307",434,"1,154",
4,CJ프레시웨이,현금배당금총액(백만원),-,"2,968","2,374",
5,CJ프레시웨이,주식배당금총액(백만원),-,-,-,
6,CJ프레시웨이,(연결)현금배당성향(%),-,57.60,17.30,
7,CJ프레시웨이,현금배당수익률(%),-,0.90,0.70,보통주
8,CJ프레시웨이,현금배당수익률(%),-,-,-,우선주
9,CJ프레시웨이,주식배당수익률(%),-,-,-,보통주
10,CJ프레시웨이,주식배당수익률(%),-,-,-,우선주
11,CJ프레시웨이,주당 현금배당금(원),-,250,200,보통주
12,CJ프레시웨이,주당 현금배당금(원),-,-,-,우선주
13,CJ프레시웨이,주당 주식배당(주),-,-,-,보통주
14,CJ프레시웨이,주당 주식배당(주),-,-,-,우선주
