,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,이건산업,주당액면가액(원),"5,000","5,000","5,000",
1,이건산업,(연결)당기순이익(백만원),"1,686",781,"6,180",
2,이건산업,(별도)당기순이익(백만원),"4,677","6,230","-3,466",
3,이건산업,(연결)주당순이익(원),158,73,648,
4,이건산업,현금배당금총액(백만원),"2,138","2,142","2,150",
5,이건산업,주식배당금총액(백만원),-,-,-,
6,이건산업,(연결)현금배당성향(%),126.80,274.10,34.80,
7,이건산업,현금배당수익률(%),2.00,2.80,1.90,보통주
8,이건산업,현금배당수익률(%),-,-,-,우선주
9,이건산업,주식배당수익률(%),-,-,-,보통주
10,이건산업,주식배당수익률(%),-,-,-,우선주
11,이건산업,주당 현금배당금(원),200,200,200,보통주
12,이건산업,주당 현금배당금(원),-,-,-,우선주
13,이건산업,주당 주식배당(주),-,-,-,보통주
14,이건산업,주당 주식배당(주),-,-,-,우선주
