,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,코오롱플라스틱,주당액면가액(원),"1,000","1,000","1,000",
1,코오롱플라스틱,(연결)당기순이익(백만원),"2,970","5,389","12,266",
2,코오롱플라스틱,(별도)당기순이익(백만원),"-1,637","5,784","17,744",
3,코오롱플라스틱,(연결)주당순이익(원),79,143,323,
4,코오롱플라스틱,현금배당금총액(백만원),-,"2,660","4,560",
5,코오롱플라스틱,주식배당금총액(백만원),-,-,-,
6,코오롱플라스틱,(연결)현금배당성향(%),-,49.40,37.10,
7,코오롱플라스틱,현금배당수익률(%),-,1.60,2.10,보통주
8,코오롱플라스틱,현금배당수익률(%),-,-,-,우선주
9,코오롱플라스틱,주식배당수익률(%),-,-,-,보통주
10,코오롱플라스틱,주식배당수익률(%),-,-,-,우선주
11,코오롱플라스틱,주당 현금배당금(원),-,70,120,보통주
12,코오롱플라스틱,주당 현금배당금(원),-,-,-,우선주
13,코오롱플라스틱,주당 주식배당(주),-,-,-,보통주
14,코오롱플라스틱,주당 주식배당(주),-,-,-,우선주
