,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한국콜마홀딩스,주당액면가액(원),500,500,500,
1,한국콜마홀딩스,(연결)당기순이익(백만원),"113,135","42,465","62,680",
2,한국콜마홀딩스,(별도)당기순이익(백만원),"130,860","2,400","13,338",
3,한국콜마홀딩스,(연결)주당순이익(원),"5,821","1,517","3,608",
4,한국콜마홀딩스,현금배당금총액(백만원),"4,017","4,097","4,097",
5,한국콜마홀딩스,주식배당금총액(백만원),-,-,-,
6,한국콜마홀딩스,(연결)현금배당성향(%),3.60,9.60,6.50,
7,한국콜마홀딩스,현금배당수익률(%),0.80,0.90,0.70,보통주
8,한국콜마홀딩스,현금배당수익률(%),0.80,0.90,0.70,우선주
9,한국콜마홀딩스,주식배당수익률(%),-,-,-,보통주
10,한국콜마홀딩스,주식배당수익률(%),-,-,-,우선주
11,한국콜마홀딩스,주당 현금배당금(원),205,195,195,보통주
12,한국콜마홀딩스,주당 현금배당금(원),205,195,195,우선주(주3)
13,한국콜마홀딩스,주당 주식배당(주),-,-,-,보통주
14,한국콜마홀딩스,주당 주식배당(주),-,-,-,우선주
