,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,남양유업,주당액면가액(원),"5,000","5,000","5,000",
1,남양유업,(연결)당기순이익(백만원),"-53,500","29,231","2,015",
2,남양유업,(별도)당기순이익(백만원),"-50,024","18,115","9,126",
3,남양유업,(연결)주당순이익(원),"-63,221","34,527","2,371",
4,남양유업,현금배당금총액(백만원),855,855,855,
5,남양유업,주식배당금총액(백만원),-,-,-,
6,남양유업,(연결)현금배당성향(%),-1.60,2.90,42.40,
7,남양유업,현금배당수익률(%),0.40,0.20,0.20,보통주
8,남양유업,현금배당수익률(%),0.70,0.70,0.50,우선주
9,남양유업,주식배당수익률(%),-,-,-,보통주
10,남양유업,주식배당수익률(%),-,-,-,우선주
11,남양유업,주당 현금배당금(원),"1,000","1,000","1,000",보통주
12,남양유업,주당 현금배당금(원),"1,050","1,050","1,050",우선주
13,남양유업,주당 주식배당(주),-,-,-,보통주
14,남양유업,주당 주식배당(주),-,-,-,우선주
