,corp_name,se,thstrm,frmtrm,lwfr
0,금호타이어,주당액면가액(원),"5,000","5,000","5,000"
1,금호타이어,(연결)당기순이익(백만원),"-82,939","-43,403","-191,930"
2,금호타이어,(별도)당기순이익(백만원),"-403,840","-13,564","-606,371"
3,금호타이어,(연결)주당순이익(원),-289,-151,-830
4,금호타이어,현금배당금총액(백만원),-,-,-
5,금호타이어,주식배당금총액(백만원),-,-,-
6,금호타이어,(연결)현금배당성향(%),-,-,-
7,금호타이어,현금배당수익률(%),-,-,-
8,금호타이어,현금배당수익률(%),-,-,-
9,금호타이어,주식배당수익률(%),-,-,-
10,금호타이어,주식배당수익률(%),-,-,-
11,금호타이어,주당 현금배당금(원),-,-,-
12,금호타이어,주당 현금배당금(원),-,-,-
13,금호타이어,주당 주식배당(주),-,-,-
14,금호타이어,주당 주식배당(주),-,-,-
