,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대한제강,주당액면가액(원),"1,000","1,000","1,000",
1,대한제강,(연결)당기순이익(백만원),"48,734","30,134","-17,128",
2,대한제강,(별도)당기순이익(백만원),"10,339","24,007","-24,471",
3,대한제강,(연결)주당순이익(원),"2,232","1,340",-761,
4,대한제강,현금배당금총액(백만원),"6,472","4,496","3,372",
5,대한제강,주식배당금총액(백만원),-,-,-,
6,대한제강,(연결)현금배당성향(%),13.28,14.92,-,
7,대한제강,현금배당수익률(%),3.02,3.32,2.68,보통주
8,대한제강,현금배당수익률(%),-,-,-,우선주
9,대한제강,주식배당수익률(%),-,-,-,보통주
10,대한제강,주식배당수익률(%),-,-,-,우선주
11,대한제강,주당 현금배당금(원),300,200,150,보통주
12,대한제강,주당 현금배당금(원),-,-,-,우선주
13,대한제강,주당 주식배당(주),-,-,-,보통주
14,대한제강,주당 주식배당(주),-,-,-,우선주
