,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,신화인터텍,주당액면가액(원),500,500,500,
1,신화인터텍,(연결)당기순이익(백만원),"3,335","9,473","-5,126",
2,신화인터텍,(별도)당기순이익(백만원),"4,509","3,110","-8,124",
3,신화인터텍,(연결)주당순이익(원),115,327,-177,
4,신화인터텍,현금배당금총액(백만원),"1,451","1,451",-,
5,신화인터텍,주식배당금총액(백만원),-,-,-,
6,신화인터텍,(연결)현금배당성향(%),43.50,15.30,-,
7,신화인터텍,현금배당수익률(%),1.50,1.30,-,보통주
8,신화인터텍,현금배당수익률(%),-,-,-,
9,신화인터텍,주식배당수익률(%),-,-,-,보통주
10,신화인터텍,주식배당수익률(%),-,-,-,
11,신화인터텍,주당 현금배당금(원),50,50,-,보통주
12,신화인터텍,주당 현금배당금(원),-,-,-,
13,신화인터텍,주당 주식배당(주),-,-,-,보통주
14,신화인터텍,주당 주식배당(주),-,-,-,
