,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,깨끗한나라,주당액면가액(원),"1,000","1,000","5,000",
1,깨끗한나라,(연결)당기순이익(백만원),"38,291","-11,786","-33,649",
2,깨끗한나라,(별도)당기순이익(백만원),"36,024","-10,343","-39,996",
3,깨끗한나라,(연결)주당순이익(원),"1,023",-326,-907,
4,깨끗한나라,현금배당금총액(백만원),"3,764",-,-,
5,깨끗한나라,주식배당금총액(백만원),-,-,-,
6,깨끗한나라,(연결)현금배당성향(%),9.80,-,-,
7,깨끗한나라,현금배당수익률(%),2.30,-,-,보통주
8,깨끗한나라,현금배당수익률(%),0.50,-,-,우선주
9,깨끗한나라,주식배당수익률(%),-,-,-,보통주
10,깨끗한나라,주식배당수익률(%),-,-,-,우선주
11,깨끗한나라,주당 현금배당금(원),100,-,-,보통주
12,깨끗한나라,주당 현금배당금(원),110,-,-,우선주
13,깨끗한나라,주당 주식배당(주),-,-,-,보통주
14,깨끗한나라,주당 주식배당(주),-,-,-,우선주
