,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,리노공업,주당액면가액(원),500,500,500,
1,리노공업,(연결)당기순이익(백만원),"55,379","52,790","48,642",
2,리노공업,(별도)당기순이익(백만원),-,-,-,
3,리노공업,(연결)주당순이익(원),"3,648","3,485","3,219",
4,리노공업,현금배당금총액(백만원),"22,769","18,215","16,658",
5,리노공업,주식배당금총액(백만원),-,-,-,
6,리노공업,(연결)현금배당성향(%),41.11,34.50,34.25,
7,리노공업,현금배당수익률(%),1.14,1.87,2.24,보통주
8,리노공업,현금배당수익률(%),-,-,-,
9,리노공업,주식배당수익률(%),-,-,-,보통주
10,리노공업,주식배당수익률(%),-,-,-,
11,리노공업,주당 현금배당금(원),"1,500","1,200","1,100",보통주
12,리노공업,주당 현금배당금(원),-,-,-,
13,리노공업,주당 주식배당(주),-,-,-,보통주
14,리노공업,주당 주식배당(주),-,-,-,
