,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,태경산업,주당액면가액(원),500,500,500,
1,태경산업,(연결)당기순이익(백만원),"3,737","20,643","12,029",
2,태경산업,(별도)당기순이익(백만원),"1,602","31,835","9,100",
3,태경산업,(연결)주당순이익(원),186,"1,023",584,
4,태경산업,현금배당금총액(백만원),"6,844","6,354","6,365",
5,태경산업,주식배당금총액(백만원),-,-,-,
6,태경산업,(연결)현금배당성향(%),183.14,30.78,52.91,
7,태경산업,현금배당수익률(%),4.00,3.70,3.90,보통주
8,태경산업,현금배당수익률(%),-,-,-,우선주
9,태경산업,주식배당수익률(%),-,-,-,보통주
10,태경산업,주식배당수익률(%),-,-,-,우선주
11,태경산업,주당 현금배당금(원),240,220,220,보통주
12,태경산업,주당 현금배당금(원),-,-,-,우선주
13,태경산업,주당 주식배당(주),-,-,-,보통주
14,태경산업,주당 주식배당(주),-,-,-,우선주
