,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,사조오양,주당액면가액(원),"5,000","5,000","5,000",
1,사조오양,(연결)당기순이익(백만원),"18,457","13,215","7,958",
2,사조오양,(별도)당기순이익(백만원),-,-,-,
3,사조오양,(연결)주당순이익(원),"1,959","1,402",845,
4,사조오양,현금배당금총액(백만원),"1,413",942,471,
5,사조오양,주식배당금총액(백만원),-,-,-,
6,사조오양,(연결)현금배당성향(%),7.60,7.10,5.90,
7,사조오양,현금배당수익률(%),1.60,1.30,0.50,보통주
8,사조오양,현금배당수익률(%),-,-,-,종류주
9,사조오양,주식배당수익률(%),-,-,-,보통주
10,사조오양,주식배당수익률(%),-,-,-,종류주
11,사조오양,주당 현금배당금(원),150,100,50,보통주
12,사조오양,주당 현금배당금(원),-,-,-,종류주
13,사조오양,주당 주식배당(주),-,-,-,보통주
14,사조오양,주당 주식배당(주),-,-,-,종류주
