,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,에이스테크,주당액면가액(원),500,500,500,
1,에이스테크,(연결)당기순이익(백만원),"-83,134","-9,694","1,235",
2,에이스테크,(별도)당기순이익(백만원),"-94,232","-5,206","2,468",
3,에이스테크,(연결)주당순이익(원),"-2,008",-249,97,
4,에이스테크,현금배당금총액(백만원),-,-,-,
5,에이스테크,주식배당금총액(백만원),-,-,-,
6,에이스테크,(연결)현금배당성향(%),-,-,-,
7,에이스테크,현금배당수익률(%),-,-,-,보통주
8,에이스테크,현금배당수익률(%),-,-,-,우선주
9,에이스테크,주식배당수익률(%),-,-,-,보통주
10,에이스테크,주식배당수익률(%),-,-,-,우선주
11,에이스테크,주당 현금배당금(원),-,-,-,보통주
12,에이스테크,주당 현금배당금(원),-,-,-,우선주
13,에이스테크,주당 주식배당(주),-,-,-,보통주
14,에이스테크,주당 주식배당(주),-,-,-,우선주
