,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,새론오토모티브,주당액면가액(원),500,500,500,
1,새론오토모티브,(연결)당기순이익(백만원),"6,155","-8,321","7,392",
2,새론오토모티브,(별도)당기순이익(백만원),"14,044","10,604","9,762",
3,새론오토모티브,(연결)주당순이익(원),321,-433,385,
4,새론오토모티브,현금배당금총액(백만원),"2,880","2,688","2,880",
5,새론오토모티브,주식배당금총액(백만원),-,-,-,
6,새론오토모티브,(연결)현금배당성향(%),46.79,-32.30,38.96,
7,새론오토모티브,현금배당수익률(%),2.45,3.04,2.77,보통주
8,새론오토모티브,현금배당수익률(%),-,-,-,우선주
9,새론오토모티브,주식배당수익률(%),-,-,-,보통주
10,새론오토모티브,주식배당수익률(%),-,-,-,우선주
11,새론오토모티브,주당 현금배당금(원),150,140,150,보통주
12,새론오토모티브,주당 현금배당금(원),-,-,-,우선주
13,새론오토모티브,주당 주식배당(주),-,-,-,보통주
14,새론오토모티브,주당 주식배당(주),-,-,-,우선주
