,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대웅제약,주당액면가액(원),"2,500","2,500","2,500",
1,대웅제약,(연결)당기순이익(백만원),"12,753","22,006","-15,152",
2,대웅제약,(별도)당기순이익(백만원),"3,139","20,228","1,481",
3,대웅제약,(연결)주당순이익(원),"1,196","2,132","-1,468",
4,대웅제약,현금배당금총액(백만원),"6,458","6,193","6,193",
5,대웅제약,주식배당금총액(백만원),-,-,-,
6,대웅제약,(연결)현금배당성향(%),50.60,28.10,-,
7,대웅제약,현금배당수익률(%),0.30,0.50,0.30,보통주
8,대웅제약,현금배당수익률(%),-,-,-,
9,대웅제약,주식배당수익률(%),-,-,-,
10,대웅제약,주식배당수익률(%),-,-,-,
11,대웅제약,주당 현금배당금(원),600,600,600,보통주
12,대웅제약,주당 현금배당금(원),-,-,-,
13,대웅제약,주당 주식배당(주),-,-,-,
14,대웅제약,주당 주식배당(주),-,-,-,
