,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,롯데하이마트,주당액면가액(원),"5,000","5,000","5,000",
1,롯데하이마트,(연결)당기순이익(백만원),"28,721","-99,907","85,463",
2,롯데하이마트,(별도)당기순이익(백만원),-,-,-,
3,롯데하이마트,(연결)주당순이익(원),"1,217","-4,232","3,620",
4,롯데하이마트,현금배당금총액(백만원),"28,329","23,608","40,133",
5,롯데하이마트,주식배당금총액(백만원),-,-,-,
6,롯데하이마트,(연결)현금배당성향(%),98.60,-,47.00,
7,롯데하이마트,현금배당수익률(%),3.80,3.20,3.50,보통주
8,롯데하이마트,현금배당수익률(%),-,-,-,보통주 외
9,롯데하이마트,주식배당수익률(%),-,-,-,보통주
10,롯데하이마트,주식배당수익률(%),-,-,-,보통주 외
11,롯데하이마트,주당 현금배당금(원),"1,200","1,000","1,700",보통주
12,롯데하이마트,주당 현금배당금(원),-,-,-,보통주 외
13,롯데하이마트,주당 주식배당(주),-,-,-,보통주
14,롯데하이마트,주당 주식배당(주),-,-,-,보통주 외
