,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,BYC,주당액면가액(원),"5,000","5,000","5,000",
1,BYC,(연결)당기순이익(백만원),"18,291","27,773","9,100",
2,BYC,(별도)당기순이익(백만원),"17,752","21,265","7,241",
3,BYC,(연결)주당순이익(원),"21,904","33,265","10,891",
4,BYC,현금배당금총액(백만원),929,929,845,
5,BYC,주식배당금총액(백만원),-,-,-,
6,BYC,(연결)현금배당성향(%),5.08,3.34,9.29,
7,BYC,현금배당수익률(%),0.39,0.47,0.41,보통주
8,BYC,현금배당수익률(%),0.83,0.93,0.91,우선주
9,BYC,주식배당수익률(%),-,-,-,보통주
10,BYC,주식배당수익률(%),-,-,-,우선주
11,BYC,주당 현금배당금(원),"1,100","1,100","1,000",보통주
12,BYC,주당 현금배당금(원),"1,150","1,150","1,050",우선주
13,BYC,주당 주식배당(주),-,-,-,보통주
14,BYC,주당 주식배당(주),-,-,-,우선주
