,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,KSS해운,주당액면가액(원),500,500,500,
1,KSS해운,(연결)당기순이익(백만원),"13,129","23,435","19,900",
2,KSS해운,(별도)당기순이익(백만원),"13,226","23,127","19,787",
3,KSS해운,(연결)주당순이익(원),584,"1,042",859,
4,KSS해운,현금배당금총액(백만원),"6,738","6,064","5,153",
5,KSS해운,주식배당금총액(백만원),-,-,-,
6,KSS해운,(연결)현금배당성향(%),51.32,25.87,25.89,
7,KSS해운,현금배당수익률(%),2.87,3.51,3.51,보통주
8,KSS해운,현금배당수익률(%),-,-,-,
9,KSS해운,주식배당수익률(%),-,-,-,보통주
10,KSS해운,주식배당수익률(%),-,-,-,
11,KSS해운,주당 현금배당금(원),300,270,230,보통주
12,KSS해운,주당 현금배당금(원),-,-,-,
13,KSS해운,주당 주식배당(주),-,-,-,보통주
14,KSS해운,주당 주식배당(주),-,-,-,
