,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,BGF리테일,주당액면가액(원),"1,000","1,000","1,000",
1,BGF리테일,(연결)당기순이익(백만원),"122,711","151,377","154,187",
2,BGF리테일,(별도)당기순이익(백만원),"125,895","149,768","154,142",
3,BGF리테일,(연결)주당순이익(원),"7,103","8,763","8,925",
4,BGF리테일,현금배당금총액(백만원),"41,460","46,642","46,297",
5,BGF리테일,주식배당금총액(백만원),-,-,-,
6,BGF리테일,(연결)현금배당성향(%),33.80,30.80,30.00,
7,BGF리테일,현금배당수익률(%),1.70,1.60,1.30,보통주
8,BGF리테일,현금배당수익률(%),-,-,-,우선주
9,BGF리테일,주식배당수익률(%),-,-,-,보통주
10,BGF리테일,주식배당수익률(%),-,-,-,우선주
11,BGF리테일,주당 현금배당금(원),"2,400","2,700","2,680",보통주
12,BGF리테일,주당 현금배당금(원),-,-,-,우선주
13,BGF리테일,주당 주식배당(주),-,-,-,보통주
14,BGF리테일,주당 주식배당(주),-,-,-,우선주
