,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,케이티,주당액면가액(원),"5,000","5,000","5,000",
1,케이티,(연결)당기순이익(백만원),"703,392","665,942","762,305",
2,케이티,(별도)당기순이익(백만원),"665,494","428,423","561,224",
3,케이티,(연결)주당순이익(원),"2,684","2,512","2,809",
4,케이티,현금배당금총액(백만원),"326,487","269,766","269,659",
5,케이티,주식배당금총액(백만원),-,-,-,
6,케이티,(연결)현금배당성향(%),49.60,43.80,39.20,
7,케이티,현금배당수익률(%),5.30,4.00,3.60,보통주
8,케이티,현금배당수익률(%),-,-,-,우선주
9,케이티,주식배당수익률(%),-,-,-,보통주
10,케이티,주식배당수익률(%),-,-,-,우선주
11,케이티,주당 현금배당금(원),"1,350","1,100","1,100",보통주
12,케이티,주당 현금배당금(원),-,-,-,우선주
13,케이티,주당 주식배당(주),-,-,-,보통주
14,케이티,주당 주식배당(주),-,-,-,우선주
