,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,다원시스,주당액면가액(원),500,500,500,
1,다원시스,(연결)당기순이익(백만원),"14,722","4,248","6,033",
2,다원시스,(별도)당기순이익(백만원),"12,632","11,420","12,024",
3,다원시스,(연결)주당순이익(원),560,161,329,
4,다원시스,현금배당금총액(백만원),"2,659","2,659","1,287",
5,다원시스,주식배당금총액(백만원),-,-,-,
6,다원시스,(연결)현금배당성향(%),18.06,62.59,21.33,
7,다원시스,현금배당수익률(%),0.49,0.63,0.31,보통주
8,다원시스,현금배당수익률(%),-,-,-,
9,다원시스,주식배당수익률(%),-,-,-,보통주
10,다원시스,주식배당수익률(%),-,-,-,
11,다원시스,주당 현금배당금(원),100,100,50,보통주
12,다원시스,주당 현금배당금(원),-,-,-,
13,다원시스,주당 주식배당(주),-,-,-,보통주
14,다원시스,주당 주식배당(주),-,-,-,
