,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,현대건설,주당액면가액(원),"5,000","5,000","5,000",
1,현대건설,(연결)당기순이익(백만원),"235,743","407,428","381,606",
2,현대건설,(별도)당기순이익(백만원),"178,280","270,958","233,410",
3,현대건설,(연결)주당순이익(원),"2,115","3,656","3,424",
4,현대건설,현금배당금총액(백만원),"66,878","66,878","55,732",
5,현대건설,주식배당금총액(백만원),-,-,-,
6,현대건설,(연결)현금배당성향(%),28.40,16.40,14.60,
7,현대건설,현금배당수익률(%),1.60,1.40,0.90,보통주
8,현대건설,현금배당수익률(%),0.40,0.50,0.30,우선주
9,현대건설,주식배당수익률(%),-,-,-,보통주
10,현대건설,주식배당수익률(%),-,-,-,우선주
11,현대건설,주당 현금배당금(원),600,600,500,보통주
12,현대건설,주당 현금배당금(원),650,650,550,우선주
13,현대건설,주당 주식배당(주),-,-,-,보통주
14,현대건설,주당 주식배당(주),-,-,-,우선주
