,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,현대홈쇼핑,주당액면가액(원),"5,000","5,000","5,000",
1,현대홈쇼핑,(연결)당기순이익(백만원),"112,708","83,169","166,578",
2,현대홈쇼핑,(별도)당기순이익(백만원),"64,280","58,834","79,815",
3,현대홈쇼핑,(연결)주당순이익(원),"9,814","7,116","14,252",
4,현대홈쇼핑,현금배당금총액(백만원),"25,185","23,376","22,207",
5,현대홈쇼핑,주식배당금총액(백만원),-,-,-,
6,현대홈쇼핑,(연결)현금배당성향(%),22.30,28.10,13.30,
7,현대홈쇼핑,현금배당수익률(%),2.70,2.50,1.80,보통주
8,현대홈쇼핑,현금배당수익률(%),-,-,-,우선주
9,현대홈쇼핑,주식배당수익률(%),-,-,-,보통주
10,현대홈쇼핑,주식배당수익률(%),-,-,-,우선주
11,현대홈쇼핑,주당 현금배당금(원),"2,200","2,000","1,900",보통주
12,현대홈쇼핑,주당 현금배당금(원),-,-,-,우선주
13,현대홈쇼핑,주당 주식배당(주),-,-,-,보통주
14,현대홈쇼핑,주당 주식배당(주),-,-,-,우선주
