,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,JB금융지주,주당액면가액(원),"5,000","5,000","5,000",
1,JB금융지주,(연결)당기순이익(백만원),"363,512","341,938","241,536",
2,JB금융지주,(별도)당기순이익(백만원),"143,723","80,307","64,413",
3,JB금융지주,(연결)주당순이익(원),"1,774","1,641","1,391",
4,JB금융지주,현금배당금총액(백만원),"72,685","58,303","34,982",
5,JB금융지주,주식배당금총액(백만원),-,-,-,
6,JB금융지주,(연결)현금배당성향(%),20.00,17.10,14.50,
7,JB금융지주,현금배당수익률(%),6.30,5.30,3.20,보통주
8,JB금융지주,현금배당수익률(%),-,-,-,종류주
9,JB금융지주,주식배당수익률(%),-,-,-,보통주
10,JB금융지주,주식배당수익률(%),-,-,-,종류주
11,JB금융지주,주당 현금배당금(원),374,300,180,보통주
12,JB금융지주,주당 현금배당금(원),-,-,-,종류주
13,JB금융지주,주당 주식배당(주),-,-,-,보통주
14,JB금융지주,주당 주식배당(주),-,-,-,종류주
