,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,하이트진로홀딩스,주당액면가액(원),"5,000","5,000","5,000",
1,하이트진로홀딩스,(연결)당기순이익(백만원),"107,692","-40,132","8,641",
2,하이트진로홀딩스,(별도)당기순이익(백만원),"13,144","9,070","7,562",
3,하이트진로홀딩스,(연결)주당순이익(원),"3,014",-999,-126,
4,하이트진로홀딩스,현금배당금총액(백만원),"8,756","7,666","4,390",
5,하이트진로홀딩스,주식배당금총액(백만원),-,-,-,
6,하이트진로홀딩스,(연결)현금배당성향(%),13.60,-,-,
7,하이트진로홀딩스,현금배당수익률(%),2.60,2.70,2.90,보통주
8,하이트진로홀딩스,현금배당수익률(%),3.10,2.50,3.20,우선주
9,하이트진로홀딩스,주식배당수익률(%),-,-,-,보통주
10,하이트진로홀딩스,주식배당수익률(%),-,-,-,우선주
11,하이트진로홀딩스,주당 현금배당금(원),400,350,200,보통주
12,하이트진로홀딩스,주당 현금배당금(원),450,400,250,우선주
13,하이트진로홀딩스,주당 주식배당(주),-,-,-,보통주
14,하이트진로홀딩스,주당 주식배당(주),-,-,-,우선주
