,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,F&F 홀딩스,주당액면가액(원),500,500,500,
1,F&F 홀딩스,(연결)당기순이익(백만원),"85,795","110,200","109,174",
2,F&F 홀딩스,(별도)당기순이익(백만원),"121,827","118,423","106,608",
3,F&F 홀딩스,(연결)주당순이익(원),"5,599","7,157","7,089",
4,F&F 홀딩스,현금배당금총액(백만원),"15,320","15,337","10,010",
5,F&F 홀딩스,주식배당금총액(백만원),-,-,-,
6,F&F 홀딩스,(연결)현금배당성향(%),17.86,13.92,9.17,
7,F&F 홀딩스,현금배당수익률(%),1.20,0.93,1.62,보통주
8,F&F 홀딩스,현금배당수익률(%),-,-,-,
9,F&F 홀딩스,주식배당수익률(%),-,-,-,보통주
10,F&F 홀딩스,주식배당수익률(%),-,-,-,
11,F&F 홀딩스,주당 현금배당금(원),"1,000","1,000",650,보통주
12,F&F 홀딩스,주당 현금배당금(원),-,-,-,
13,F&F 홀딩스,주당 주식배당(주),-,-,-,보통주
14,F&F 홀딩스,주당 주식배당(주),-,-,-,
