,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,GKL,주당액면가액(원),500,500,500,
1,GKL,(연결)당기순이익(백만원),"-64,327","72,396","77,740",
2,GKL,(별도)당기순이익(백만원),"-65,068","72,039","77,616",
3,GKL,(연결)주당순이익(원),"-1,040","1,170","1,257",
4,GKL,현금배당금총액(백만원),-,"40,763","43,917",
5,GKL,주식배당금총액(백만원),-,-,-,
6,GKL,(연결)현금배당성향(%),-,56.60,56.60,
7,GKL,현금배당수익률(%),-,3.40,2.80,보통주
8,GKL,현금배당수익률(%),-,-,-,우선주
9,GKL,주식배당수익률(%),-,-,-,보통주
10,GKL,주식배당수익률(%),-,-,-,우선주
11,GKL,주당 현금배당금(원),-,659,710,보통주
12,GKL,주당 현금배당금(원),-,-,-,우선주
13,GKL,주당 주식배당(주),-,-,-,보통주
14,GKL,주당 주식배당(주),-,-,-,우선주
