,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대웅,주당액면가액(원),500,500,500,
1,대웅,(연결)당기순이익(백만원),"98,379","61,493","29,863",
2,대웅,(별도)당기순이익(백만원),"45,919","6,320","12,313",
3,대웅,(연결)주당순이익(원),977,"1,446",692,
4,대웅,현금배당금총액(백만원),"4,155","4,318","4,318",
5,대웅,주식배당금총액(백만원),-,-,-,
6,대웅,(연결)현금배당성향(%),4.20,7.00,14.50,
7,대웅,현금배당수익률(%),0.20,0.80,0.60,보통주
8,대웅,현금배당수익률(%),-,-,-,우선주
9,대웅,주식배당수익률(%),-,-,-,보통주
10,대웅,주식배당수익률(%),-,-,-,우선주
11,대웅,주당 현금배당금(원),100,100,100,보통주
12,대웅,주당 현금배당금(원),-,-,-,우선주
13,대웅,주당 주식배당(주),-,-,-,보통주
14,대웅,주당 주식배당(주),-,-,-,우선주
