,corp_name,se,thstrm,frmtrm,lwfr
0,오뚜기,주당액면가액(원),"5,000","5,000","5,000"
1,오뚜기,(연결)당기순이익(백만원),"110,380","99,795","160,829"
2,오뚜기,(별도)당기순이익(백만원),"137,758","95,989","139,427"
3,오뚜기,(연결)주당순이익(원),"31,296","29,693","48,677"
4,오뚜기,현금배당금총액(백만원),"27,205","25,443","25,443"
5,오뚜기,주식배당금총액(백만원),-,-,-
6,오뚜기,(연결)현금배당성향(%),24.65,25.49,15.82
7,오뚜기,현금배당수익률(%),1.40,1.30,1.00
8,오뚜기,현금배당수익률(%),-,-,-
9,오뚜기,주식배당수익률(%),-,-,-
10,오뚜기,주식배당수익률(%),-,-,-
11,오뚜기,주당 현금배당금(원),"8,000","7,500","7,500"
12,오뚜기,주당 현금배당금(원),-,-,-
13,오뚜기,주당 주식배당(주),-,-,-
14,오뚜기,주당 주식배당(주),-,-,-
