,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한화,주당액면가액(원),"5,000","5,000","5,000",
1,한화,(연결)당기순이익(백만원),"213,815","89,962","468,400",
2,한화,(별도)당기순이익(백만원),"128,678","100,270","284,521",
3,한화,(연결)주당순이익(원),"2,831","1,051","6,541",
4,한화,현금배당금총액(백만원),"65,443","65,569","62,085",
5,한화,주식배당금총액(백만원),-,-,-,
6,한화,(연결)현금배당성향(%),30.60,72.90,13.30,
7,한화,현금배당수익률(%),2.57,2.80,2.20,보통주
8,한화,주당 주식배당(주),-,-,-,보통주
9,한화,주당 주식배당(주),-,-,-,제1우선주
10,한화,주당 주식배당(주),-,-,-,제3우선주
11,한화,현금배당수익률(%),1.71,2.70,3.70,제1우선주
12,한화,현금배당수익률(%),5.26,5.30,4.00,제3우선주
13,한화,주식배당수익률(%),-,-,-,보통주
14,한화,주식배당수익률(%),-,-,-,제1우선주
15,한화,주식배당수익률(%),-,-,-,제3우선주
16,한화,주당 현금배당금(원),700,700,700,보통주
17,한화,주당 현금배당금(원),750,750,750,제1우선주
18,한화,주당 현금배당금(원),750,750,595,제3우선주
