,corp_name,se,thstrm,frmtrm,lwfr
0,효성첨단소재,주당액면가액(원),"5,000","5,000","5,000"
1,효성첨단소재,(연결)당기순이익(백만원),79,"-69,987","-26,462"
2,효성첨단소재,(별도)당기순이익(백만원),"47,578","-76,296","-3,512"
3,효성첨단소재,(연결)주당순이익(원),18,"-15,664","-5,919"
4,효성첨단소재,현금배당금총액(백만원),-,-,-
5,효성첨단소재,주식배당금총액(백만원),-,-,-
6,효성첨단소재,(연결)현금배당성향(%),-,-,-
7,효성첨단소재,현금배당수익률(%),-,-,-
8,효성첨단소재,현금배당수익률(%),-,-,-
9,효성첨단소재,주식배당수익률(%),-,-,-
10,효성첨단소재,주식배당수익률(%),-,-,-
11,효성첨단소재,주당 현금배당금(원),-,-,-
12,효성첨단소재,주당 현금배당금(원),-,-,-
13,효성첨단소재,주당 주식배당(주),-,-,-
14,효성첨단소재,주당 주식배당(주),-,-,-
