,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,진양홀딩스,주당액면가액(원),500,500,500,
1,진양홀딩스,(연결)당기순이익(백만원),"26,033","15,124","1,086",
2,진양홀딩스,(별도)당기순이익(백만원),"13,282","10,615","31,506",
3,진양홀딩스,(연결)주당순이익(원),475,276,20,
4,진양홀딩스,현금배당금총액(백만원),"9,315","9,315","8,219",
5,진양홀딩스,주식배당금총액(백만원),-,-,-,
6,진양홀딩스,(연결)현금배당성향(%),35.80,61.60,756.50,
7,진양홀딩스,현금배당수익률(%),6.00,6.40,5.60,보통주
8,진양홀딩스,현금배당수익률(%),-,-,-,우선주
9,진양홀딩스,주식배당수익률(%),-,-,-,보통주
10,진양홀딩스,주식배당수익률(%),-,-,-,우선주
11,진양홀딩스,주당 현금배당금(원),170,170,150,보통주
12,진양홀딩스,주당 현금배당금(원),-,-,-,우선주
13,진양홀딩스,주당 주식배당(주),-,-,-,보통주
14,진양홀딩스,주당 주식배당(주),-,-,-,우선주
