,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한솔제지,주당액면가액(원),"5,000","5,000","5,000",
1,한솔제지,(연결)당기순이익(백만원),"59,269","40,024","40,819",
2,한솔제지,(별도)당기순이익(백만원),"64,568","28,557","39,099",
3,한솔제지,(연결)주당순이익(원),"2,493","1,683","1,750",
4,한솔제지,현금배당금총액(백만원),"16,662","14,267","14,266",
5,한솔제지,주식배당금총액(백만원),-,-,-,
6,한솔제지,(연결)현금배당성향(%),28.10,35.60,34.90,
7,한솔제지,현금배당수익률(%),5.00,4.10,3.60,보통주
8,한솔제지,현금배당수익률(%),-,-,-,우선주
9,한솔제지,주식배당수익률(%),-,-,-,보통주
10,한솔제지,주식배당수익률(%),-,-,-,우선주
11,한솔제지,주당 현금배당금(원),700,600,600,보통주
12,한솔제지,주당 현금배당금(원),750,650,650,우선주
13,한솔제지,주당 주식배당(주),-,-,-,보통주
14,한솔제지,주당 주식배당(주),-,-,-,우선주
