,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,와이지엔터테인먼트,주당액면가액(원),500,500,500,
1,와이지엔터테인먼트,(연결)당기순이익(백만원),"3,150","-24,642","15,944",
2,와이지엔터테인먼트,(별도)당기순이익(백만원),"15,648","13,384","15,229",
3,와이지엔터테인먼트,(연결)주당순이익(원),724,-547,"1,410",
4,와이지엔터테인먼트,현금배당금총액(백만원),-,-,"2,910",
5,와이지엔터테인먼트,주식배당금총액(백만원),-,-,-,
6,와이지엔터테인먼트,(연결)현금배당성향(%),-,-,18.20,
7,와이지엔터테인먼트,현금배당수익률(%),-,-,0.30,보통주
8,와이지엔터테인먼트,현금배당수익률(%),-,-,-,우선주
9,와이지엔터테인먼트,주식배당수익률(%),-,-,-,보통주
10,와이지엔터테인먼트,주식배당수익률(%),-,-,-,우선주
11,와이지엔터테인먼트,주당 현금배당금(원),-,-,150,보통주
12,와이지엔터테인먼트,주당 현금배당금(원),-,-,150,우선주
13,와이지엔터테인먼트,주당 주식배당(주),-,-,-,보통주
14,와이지엔터테인먼트,주당 주식배당(주),-,-,-,우선주
