,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,애경산업,주당액면가액(원),"1,000","1,000","1,000",
1,애경산업,(연결)당기순이익(백만원),"11,460","41,643","60,789",
2,애경산업,(별도)당기순이익(백만원),"11,730","40,865","59,460",
3,애경산업,(연결)주당순이익(원),437,"1,581","2,411",
4,애경산업,현금배당금총액(백만원),"5,242","11,884","11,820",
5,애경산업,주식배당금총액(백만원),-,-,-,
6,애경산업,(연결)현금배당성향(%),45.70,28.50,19.40,
7,애경산업,현금배당수익률(%),0.80,1.60,0.90,보통주
8,애경산업,현금배당수익률(%),-,-,-,우선주
9,애경산업,주식배당수익률(%),-,-,-,보통주
10,애경산업,주식배당수익률(%),-,-,-,우선주
11,애경산업,주당 현금배당금(원),200,450,450,보통주
12,애경산업,주당 현금배당금(원),-,-,-,우선주
13,애경산업,주당 주식배당(주),-,-,-,보통주
14,애경산업,주당 주식배당(주),-,-,-,우선주
