,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대동,주당액면가액(원),"1,000","1,000","1,000",
1,대동,(연결)당기순이익(백만원),"21,002","2,662","1,464",
2,대동,(별도)당기순이익(백만원),"13,429","-8,608","-3,674",
3,대동,(연결)주당순이익(원),985,134,59,
4,대동,현금배당금총액(백만원),"1,658","1,244","1,036",
5,대동,주식배당금총액(백만원),-,-,-,
6,대동,(연결)현금배당성향(%),7.90,46.70,70.80,
7,대동,현금배당수익률(%),0.01,0.01,0.01,보통주
8,대동,현금배당수익률(%),-,-,-,우선주
9,대동,주식배당수익률(%),-,-,-,보통주
10,대동,주식배당수익률(%),-,-,-,우선주
11,대동,주당 현금배당금(원),80,60,50,보통주
12,대동,주당 현금배당금(원),-,-,-,우선주
13,대동,주당 주식배당(주),-,-,-,보통주
14,대동,주당 주식배당(주),-,-,-,우선주
