,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한솔케미칼,주당액면가액(원),"5,000","5,000","5,000",
1,한솔케미칼,(연결)당기순이익(백만원),"130,081","91,031","67,756",
2,한솔케미칼,(별도)당기순이익(백만원),"105,104","72,844","66,328",
3,한솔케미칼,(연결)주당순이익(원),"11,067","7,798","6,354",
4,한솔케미칼,현금배당금총액(백만원),"19,959","16,632","13,306",
5,한솔케미칼,주식배당금총액(백만원),-,-,-,
6,한솔케미칼,(연결)현금배당성향(%),15.30,18.30,19.60,
7,한솔케미칼,현금배당수익률(%),1.00,1.40,1.60,보통주
8,한솔케미칼,현금배당수익률(%),-,-,-,우선주
9,한솔케미칼,주식배당수익률(%),-,-,-,보통주
10,한솔케미칼,주식배당수익률(%),-,-,-,우선주
11,한솔케미칼,주당 현금배당금(원),"1,800","1,500","1,200",보통주
12,한솔케미칼,주당 현금배당금(원),-,-,-,우선주
13,한솔케미칼,주당 주식배당(주),-,-,-,보통주
14,한솔케미칼,주당 주식배당(주),-,-,-,우선주
