,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대현,주당액면가액(원),500,500,500,
1,대현,(연결)당기순이익(백만원),-,-,-,
2,대현,(별도)당기순이익(백만원),"9,018","16,639","14,959",
3,대현,(연결)주당순이익(원),204,376,338,
4,대현,현금배당금총액(백만원),"1,771","4,428","3,543",
5,대현,주식배당금총액(백만원),-,-,-,
6,대현,(연결)현금배당성향(%),19.70,26.60,23.70,
7,대현,현금배당수익률(%),2.10,4.00,3.60,보통주
8,대현,현금배당수익률(%),-,-,-,우선주
9,대현,주식배당수익률(%),-,-,-,보통주
10,대현,주식배당수익률(%),-,-,-,우선주
11,대현,주당 현금배당금(원),40,100,80,보통주
12,대현,주당 현금배당금(원),-,-,-,우선주
13,대현,주당 주식배당(주),-,-,-,보통주
14,대현,주당 주식배당(주),-,-,-,우선주
