,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,아모레퍼시픽,주당액면가액(원),500,500,500,
1,아모레퍼시픽,(연결)당기순이익(백만원),"35,132","238,804","332,195",
2,아모레퍼시픽,(별도)당기순이익(백만원),"104,437","329,297","274,661",
3,아모레퍼시픽,(연결)주당순이익(원),512,"3,477","4,815",
4,아모레퍼시픽,현금배당금총액(백만원),"54,854","68,554","81,446",
5,아모레퍼시픽,주식배당금총액(백만원),-,-,-,
6,아모레퍼시픽,(연결)현금배당성향(%),156.10,28.70,24.50,
7,아모레퍼시픽,현금배당수익률(%),0.40,0.50,0.60,보통주
8,아모레퍼시픽,현금배당수익률(%),1.40,1.10,1.20,우선주
9,아모레퍼시픽,주식배당수익률(%),-,-,-,보통주
10,아모레퍼시픽,주식배당수익률(%),-,-,-,우선주
11,아모레퍼시픽,주당 현금배당금(원),800,"1,000","1,180",보통주
12,아모레퍼시픽,주당 현금배당금(원),805,"1,005","1,185",우선주
13,아모레퍼시픽,주당 주식배당(주),-,-,-,보통주
14,아모레퍼시픽,주당 주식배당(주),-,-,-,우선주
