,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,카카오,주당액면가액(원),500,500,500,
1,카카오,(연결)당기순이익(백만원),"155,624","-301,003","47,886",
2,카카오,(별도)당기순이익(백만원),"-117,879","-259,706","90,230",
3,카카오,(연결)주당순이익(원),"1,838","-3,776",623,
4,카카오,현금배당금총액(백만원),"12,902","10,413","10,053",
5,카카오,주식배당금총액(백만원),-,-,-,
6,카카오,(연결)현금배당성향(%),8.30,-,21.00,
7,카카오,현금배당수익률(%),0.00,0.10,0.10,보통주
8,카카오,현금배당수익률(%),-,-,-,
9,카카오,주식배당수익률(%),-,-,-,보통주
10,카카오,주식배당수익률(%),-,-,-,
11,카카오,주당 현금배당금(원),150,127,127,보통주
12,카카오,주당 현금배당금(원),-,-,-,
13,카카오,주당 주식배당(주),-,-,-,보통주
14,카카오,주당 주식배당(주),-,-,-,
