,corp_name,se,thstrm,frmtrm,lwfr
0,한솔테크닉스,주당액면가액(원),"5,000","5,000","5,000"
1,한솔테크닉스,(연결)당기순이익(백만원),"26,186","6,444","-19,920"
2,한솔테크닉스,(별도)당기순이익(백만원),"18,394","1,904","-21,199"
3,한솔테크닉스,(연결)주당순이익(원),834,245,-933
4,한솔테크닉스,현금배당금총액(백만원),-,-,-
5,한솔테크닉스,주식배당금총액(백만원),-,-,-
6,한솔테크닉스,(연결)현금배당성향(%),-,-,-
7,한솔테크닉스,현금배당수익률(%),-,-,-
8,한솔테크닉스,현금배당수익률(%),-,-,-
9,한솔테크닉스,주식배당수익률(%),-,-,-
10,한솔테크닉스,주식배당수익률(%),-,-,-
11,한솔테크닉스,주당 현금배당금(원),-,-,-
12,한솔테크닉스,주당 현금배당금(원),-,-,-
13,한솔테크닉스,주당 주식배당(주),-,-,-
14,한솔테크닉스,주당 주식배당(주),-,-,-
15,한솔테크닉스,주당 주식배당(주),-,-,-
