,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,매일유업,주당액면가액(원),500,500,500,
1,매일유업,(연결)당기순이익(백만원),"57,653","64,335","58,338",
2,매일유업,(별도)당기순이익(백만원),"58,954","68,450","61,145",
3,매일유업,(연결)주당순이익(원),"7,498","8,206","7,545",
4,매일유업,현금배당금총액(백만원),"6,092","6,267","5,488",
5,매일유업,주식배당금총액(백만원),-,-,-,
6,매일유업,(연결)현금배당성향(%),10.57,9.74,9.72,
7,매일유업,현금배당수익률(%),1.15,0.94,0.88,보통주
8,매일유업,현금배당수익률(%),-,-,-,
9,매일유업,주식배당수익률(%),-,-,-,
10,매일유업,주식배당수익률(%),-,-,-,
11,매일유업,주당 현금배당금(원),800,800,700,기말배당금
12,매일유업,주당 현금배당금(원),-,-,-,"중간, 분기배당금"
13,매일유업,주당 주식배당(주),-,-,-,
14,매일유업,주당 주식배당(주),-,-,-,
