,corp_name,se,thstrm,frmtrm,lwfr
0,메이슨캐피탈,주당액면가액(원),500,500,500
1,메이슨캐피탈,(연결)당기순이익(백만원),"-6,863","-4,239","-1,198"
2,메이슨캐피탈,(별도)당기순이익(백만원),"-6,940","-4,748",535
3,메이슨캐피탈,(연결)주당순이익(원),-69,-37,-10
4,메이슨캐피탈,현금배당금총액(백만원),-,-,-
5,메이슨캐피탈,주식배당금총액(백만원),-,-,-
6,메이슨캐피탈,(연결)현금배당성향(%),-,-,-
7,메이슨캐피탈,현금배당수익률(%),-,-,-
8,메이슨캐피탈,현금배당수익률(%),-,-,-
9,메이슨캐피탈,주식배당수익률(%),-,-,-
10,메이슨캐피탈,주식배당수익률(%),-,-,-
11,메이슨캐피탈,주당 현금배당금(원),-,-,-
12,메이슨캐피탈,주당 현금배당금(원),-,-,-
13,메이슨캐피탈,주당 주식배당(주),-,-,-
14,메이슨캐피탈,주당 주식배당(주),-,-,-
15,메이슨캐피탈,주당 주식배당(주),-,-,-
