,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,녹십자홀딩스,주당액면가액(원),500,500,500,
1,녹십자홀딩스,(연결)당기순이익(백만원),"170,960","2,957","18,467",
2,녹십자홀딩스,(별도)당기순이익(백만원),"50,376","28,053","19,511",
3,녹십자홀딩스,(연결)주당순이익(원),"3,793",60,406,
4,녹십자홀딩스,현금배당금총액(백만원),"22,702","14,757","11,352",
5,녹십자홀딩스,주식배당금총액(백만원),-,-,-,
6,녹십자홀딩스,(연결)현금배당성향(%),13.30,498.90,61.50,
7,녹십자홀딩스,현금배당수익률(%),1.40,1.50,1.00,보통주
8,녹십자홀딩스,현금배당수익률(%),-,-,-,우선주
9,녹십자홀딩스,주식배당수익률(%),-,-,-,보통주
10,녹십자홀딩스,주식배당수익률(%),-,-,-,우선주
11,녹십자홀딩스,주당 현금배당금(원),500,325,250,보통주
12,녹십자홀딩스,주당 현금배당금(원),505,330,255,우선주
13,녹십자홀딩스,주당 주식배당(주),-,-,-,보통주
14,녹십자홀딩스,주당 주식배당(주),-,-,-,우선주
