,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,키움증권,주당액면가액(원),"5,000","5,000","5,000",
1,키움증권,(연결)당기순이익(백만원),"703,371","362,780","193,226",
2,키움증권,(별도)당기순이익(백만원),"565,987","286,002","190,801",
3,키움증권,(연결)주당순이익(원),"30,514","14,017","7,230",
4,키움증권,현금배당금총액(백만원),"77,203","57,763","47,713",
5,키움증권,주식배당금총액(백만원),-,-,-,
6,키움증권,(연결)현금배당성향(%),10.98,15.92,24.69,
7,키움증권,현금배당수익률(%),2.41,2.51,1.97,보통주
8,키움증권,현금배당수익률(%),-,-,-,우선주
9,키움증권,주식배당수익률(%),-,-,-,보통주
10,키움증권,주식배당수익률(%),-,-,-,우선주
11,키움증권,주당 현금배당금(원),"3,000","2,000","1,500",보통주
12,키움증권,주당 현금배당금(원),"4,422","4,422","4,422",우선주
13,키움증권,주당 주식배당(주),-,-,-,보통주
14,키움증권,주당 주식배당(주),-,-,-,우선주
