,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대한항공,주당액면가액(원),"5,000","5,000","5,000",
1,대한항공,(연결)당기순이익(백만원),"-230,019","-622,762","-161,087",
2,대한항공,(별도)당기순이익(백만원),"-194,631","-568,733","-82,838",
3,대한항공,(연결)주당순이익(원),"-1,979","-6,655","-2,074",
4,대한항공,현금배당금총액(백만원),-,-,"24,044",
5,대한항공,주식배당금총액(백만원),-,-,-,
6,대한항공,(연결)현금배당성향(%),-,-,-14.90,
7,대한항공,현금배당수익률(%),-,-,0.70,보통주
8,대한항공,현금배당수익률(%),-,-,2.20,우선주
9,대한항공,주식배당수익률(%),-,-,-,보통주
10,대한항공,주식배당수익률(%),-,-,-,우선주
11,대한항공,주당 현금배당금(원),-,-,250,보통주
12,대한항공,주당 현금배당금(원),-,-,300,우선주
13,대한항공,주당 주식배당(주),-,-,-,보통주
14,대한항공,주당 주식배당(주),-,-,-,우선주
