,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한화시스템,주당액면가액(원),"5,000","5,000","10,000",
1,한화시스템,(연결)당기순이익(백만원),"93,581","72,896","41,242",
2,한화시스템,(별도)당기순이익(백만원),"103,955","72,922","41,243",
3,한화시스템,(연결)주당순이익(원),850,706,556,
4,한화시스템,현금배당금총액(백만원),"25,328","34,171","15,820",
5,한화시스템,주식배당금총액(백만원),-,-,-,
6,한화시스템,(연결)현금배당성향(%),27.07,46.88,38.36,
7,한화시스템,현금배당수익률(%),1.48,3.02,-,보통주
8,한화시스템,현금배당수익률(%),-,-,-,종류주식
9,한화시스템,주식배당수익률(%),-,-,-,보통주
10,한화시스템,주식배당수익률(%),-,-,-,종류주식
11,한화시스템,주당 현금배당금(원),230,310,310,보통주
12,한화시스템,주당 현금배당금(원),-,-,-,종류주식
13,한화시스템,주당 주식배당(주),-,-,-,보통주
14,한화시스템,주당 주식배당(주),-,-,-,종류주식
