,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,CJ제일제당,주당액면가액(원),"5,000","5,000","5,000",
1,CJ제일제당,(연결)당기순이익(백만원),"685,582","152,546","875,157",
2,CJ제일제당,(별도)당기순이익(백만원),"340,868","-74,461","926,269",
3,CJ제일제당,(연결)주당순이익(원),"42,783","9,516","55,416",
4,CJ제일제당,현금배당금총액(백만원),"64,159","56,147","56,147",
5,CJ제일제당,주식배당금총액(백만원),-,-,-,
6,CJ제일제당,(연결)현금배당성향(%),9.40,36.80,6.40,
7,CJ제일제당,현금배당수익률(%),1.00,1.40,1.10,보통주
8,CJ제일제당,현금배당수익률(%),2.40,3.30,2.80,제 1종 우선주
9,CJ제일제당,주식배당수익률(%),-,-,-,보통주
10,CJ제일제당,주식배당수익률(%),-,-,-,제 1종 우선주
11,CJ제일제당,주당 현금배당금(원),"4,000","3,500","3,500",보통주
12,CJ제일제당,주당 현금배당금(원),"4,050","3,550","3,550",제 1종 우선주
13,CJ제일제당,주당 주식배당(주),-,-,-,보통주
14,CJ제일제당,주당 주식배당(주),-,-,-,제 1종 우선주
