,corp_name,se,thstrm,frmtrm,lwfr
0,지누스,주당액면가액(원),500,500,500
1,지누스,(연결)당기순이익(백만원),"45,790","72,426","43,609"
2,지누스,(별도)당기순이익(백만원),"83,802","41,411","12,446"
3,지누스,(연결)주당순이익(원),"3,344","5,999","3,705"
4,지누스,현금배당금총액(백만원),"7,092","10,049",-
5,지누스,주식배당금총액(백만원),-,-,-
6,지누스,(연결)현금배당성향(%),15.50,13.90,-
7,지누스,현금배당수익률(%),0.80,1.40,-
8,지누스,현금배당수익률(%),-,-,-
9,지누스,주식배당수익률(%),-,-,-
10,지누스,주식배당수익률(%),-,-,-
11,지누스,주당 현금배당금(원),800,"1,250",-
12,지누스,주당 현금배당금(원),-,-,-
13,지누스,주당 주식배당(주),-,-,-
14,지누스,주당 주식배당(주),-,-,-
