,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,범양건영,주당액면가액(원),"1,000","1,000","1,000",
1,범양건영,(연결)당기순이익(백만원),"10,968","19,717","5,427",
2,범양건영,(별도)당기순이익(백만원),"14,054","19,722","5,570",
3,범양건영,(연결)주당순이익(원),442,794,222,
4,범양건영,현금배당금총액(백만원),-,-,-,
5,범양건영,주식배당금총액(백만원),-,-,-,
6,범양건영,(연결)현금배당성향(%),-,-,-,
7,범양건영,현금배당수익률(%),-,-,-,보통주
8,범양건영,현금배당수익률(%),-,-,-,우선주
9,범양건영,주식배당수익률(%),-,-,-,보통주
10,범양건영,주식배당수익률(%),-,-,-,우선주
11,범양건영,주당 현금배당금(원),-,-,-,보통주
12,범양건영,주당 현금배당금(원),-,-,-,우선주
13,범양건영,주당 주식배당(주),-,-,-,보통주
14,범양건영,주당 주식배당(주),-,-,-,우선주
