,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,백광산업,주당액면가액(원),500,500,500,
1,백광산업,(연결)당기순이익(백만원),"10,146","16,028","22,325",
2,백광산업,(별도)당기순이익(백만원),"10,298","16,259",-,
3,백광산업,(연결)주당순이익(원),232,373,524,
4,백광산업,현금배당금총액(백만원),"2,207","3,222","2,148",
5,백광산업,주식배당금총액(백만원),-,-,-,
6,백광산업,(연결)현금배당성향(%),21.70,20.10,9.60,
7,백광산업,현금배당수익률(%),2.00,3.00,2.00,보통주
8,백광산업,현금배당수익률(%),-,-,-,종류주
9,백광산업,주식배당수익률(%),-,-,-,보통주
10,백광산업,주식배당수익률(%),-,-,-,종류주
11,백광산업,주당 현금배당금(원),50,75,50,보통주
12,백광산업,주당 현금배당금(원),-,-,-,종류주
13,백광산업,주당 주식배당(주),-,-,-,보통주
14,백광산업,주당 주식배당(주),-,-,-,종류주
