,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,MH에탄올,주당액면가액(원),500,500,500,
1,MH에탄올,(연결)당기순이익(백만원),"6,826",-525,-595,
2,MH에탄올,(별도)당기순이익(백만원),"1,156","-5,005","6,553",
3,MH에탄올,(연결)주당순이익(원),"1,049",-79,-87,
4,MH에탄올,현금배당금총액(백만원),"2,278","2,278","2,348",
5,MH에탄올,주식배당금총액(백만원),-,-,-,
6,MH에탄올,(연결)현금배당성향(%),33.40,-,-,
7,MH에탄올,현금배당수익률(%),4.10,5.60,6.00,보통주
8,MH에탄올,현금배당수익률(%),-,-,-,우선주
9,MH에탄올,주식배당수익률(%),-,-,-,보통주
10,MH에탄올,주식배당수익률(%),-,-,-,우선주
11,MH에탄올,주당 현금배당금(원),350,350,350,보통주
12,MH에탄올,주당 현금배당금(원),-,-,-,우선주
13,MH에탄올,주당 주식배당(주),-,-,-,보통주
14,MH에탄올,주당 주식배당(주),-,-,-,우선주
