,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한국앤컴퍼니,주당액면가액(원),500,500,500,
1,한국앤컴퍼니,(연결)당기순이익(백만원),"135,610","158,651","196,963",
2,한국앤컴퍼니,(별도)당기순이익(백만원),"8,578","53,196","49,188",
3,한국앤컴퍼니,(연결)주당순이익(원),"1,479","1,730","2,148",
4,한국앤컴퍼니,현금배당금총액(백만원),"45,848","32,093","27,509",
5,한국앤컴퍼니,주식배당금총액(백만원),-,-,-,
6,한국앤컴퍼니,(연결)현금배당성향(%),33.81,20.23,13.97,
7,한국앤컴퍼니,현금배당수익률(%),3.40,2.40,1.70,보통주
8,한국앤컴퍼니,현금배당수익률(%),-,-,-,기타주식
9,한국앤컴퍼니,주식배당수익률(%),-,-,-,보통주
10,한국앤컴퍼니,주식배당수익률(%),-,-,-,기타주식
11,한국앤컴퍼니,주당 현금배당금(원),500,350,300,보통주
12,한국앤컴퍼니,주당 현금배당금(원),-,-,-,기타주식
13,한국앤컴퍼니,주당 주식배당(주),-,-,-,보통주
14,한국앤컴퍼니,주당 주식배당(주),-,-,-,기타주식
