,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,코오롱글로벌,주당액면가액(원),"5,000","5,000","5,000",
1,코오롱글로벌,(연결)당기순이익(백만원),"82,634","36,001","16,314",
2,코오롱글로벌,(별도)당기순이익(백만원),"88,094","59,522","12,520",
3,코오롱글로벌,(연결)주당순이익(원),"3,249","1,419",569,
4,코오롱글로벌,현금배당금총액(백만원),"10,189","8,894","2,552",
5,코오롱글로벌,주식배당금총액(백만원),-,-,-,
6,코오롱글로벌,(연결)현금배당성향(%),12.33,24.70,15.64,
7,코오롱글로벌,현금배당수익률(%),2.13,3.55,1.41,보통주
8,코오롱글로벌,현금배당수익률(%),1.41,2.17,0.99,우선주
9,코오롱글로벌,주식배당수익률(%),-,-,-,보통주
10,코오롱글로벌,주식배당수익률(%),-,-,-,우선주
11,코오롱글로벌,주당 현금배당금(원),400,350,100,보통주
12,코오롱글로벌,주당 현금배당금(원),450,400,150,우선주
13,코오롱글로벌,주당 주식배당(주),-,-,-,보통주
14,코오롱글로벌,주당 주식배당(주),-,-,-,우선주
