,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,롯데지주,주당액면가액(원),200,200,200,
1,롯데지주,(연결)당기순이익(백만원),"-198,429","-359,540","185,073",
2,롯데지주,(별도)당기순이익(백만원),"-307,116","210,793","-629,299",
3,롯데지주,(연결)주당순이익(원),"-2,775","-5,028","2,713",
4,롯데지주,현금배당금총액(백만원),"71,548","78,700","57,246",
5,롯데지주,주식배당금총액(백만원),-,-,-,
6,롯데지주,(연결)현금배당성향(%),-36.10,-21.80,30.93,
7,롯데지주,현금배당수익률(%),2.90,2.80,1.50,보통주
8,롯데지주,현금배당수익률(%),1.60,1.90,1.60,우선주
9,롯데지주,주식배당수익률(%),-,-,-,
10,롯데지주,주식배당수익률(%),-,-,-,
11,롯데지주,주당 현금배당금(원),"1,000","1,100",800,보통주
12,롯데지주,주당 현금배당금(원),"1,050","1,150",850,우선주
13,롯데지주,주당 주식배당(주),-,-,-,
14,롯데지주,주당 주식배당(주),-,-,-,
