,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,강원랜드,주당액면가액(원),500,500,500,
1,강원랜드,(연결)당기순이익(백만원),"-275,879","334,654","297,237",
2,강원랜드,(별도)당기순이익(백만원),"-278,763","335,610","297,320",
3,강원랜드,(연결)주당순이익(원),"-1,361","1,651","1,467",
4,강원랜드,현금배당금총액(백만원),-,"182,465","182,465",
5,강원랜드,주식배당금총액(백만원),-,-,-,
6,강원랜드,(연결)현금배당성향(%),-,54.52,61.37,
7,강원랜드,현금배당수익률(%),-,3.00,2.70,보통주식
8,강원랜드,현금배당수익률(%),-,-,-,
9,강원랜드,주식배당수익률(%),-,-,-,
10,강원랜드,주식배당수익률(%),-,-,-,
11,강원랜드,주당 현금배당금(원),-,900,900,보통주식
12,강원랜드,주당 현금배당금(원),-,-,-,
13,강원랜드,주당 주식배당(주),-,-,-,
14,강원랜드,주당 주식배당(주),-,-,-,
