,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,메리츠증권,주당액면가액(원),"1,000","1,000","1,000",
1,메리츠증권,(연결)당기순이익(백만원),"558,266","548,983","428,231",
2,메리츠증권,(별도)당기순이익(백만원),"423,852","595,698","348,950",
3,메리츠증권,(연결)주당순이익(원),865,924,708,
4,메리츠증권,현금배당금총액(백만원),"222,671","135,746","139,366",
5,메리츠증권,주식배당금총액(백만원),-,-,-,
6,메리츠증권,(연결)현금배당성향(%),39.89,24.73,32.55,
7,메리츠증권,현금배당수익률(%),8.30,5.00,4.50,보통주
8,메리츠증권,현금배당수익률(%),-,-,-,"우선주
(주1)"
9,메리츠증권,주식배당수익률(%),-,-,-,보통주
10,메리츠증권,주식배당수익률(%),-,-,-,우선주
11,메리츠증권,주당 현금배당금(원),320,200,200,보통주
12,메리츠증권,주당 현금배당금(원),179,179,224,"우선주
(주2)"
13,메리츠증권,주당 주식배당(주),-,-,-,보통주
14,메리츠증권,주당 주식배당(주),-,-,-,우선주
