,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,서울도시가스,주당액면가액(원),"5,000","5,000","5,000",
1,서울도시가스,(연결)당기순이익(백만원),"131,241","29,464","41,790",
2,서울도시가스,(별도)당기순이익(백만원),"153,818","14,076","30,617",
3,서울도시가스,(연결)주당순이익(원),"33,801","7,512","10,653",
4,서울도시가스,현금배당금총액(백만원),"65,059","6,797","6,797",
5,서울도시가스,주식배당금총액(백만원),-,-,-,
6,서울도시가스,(연결)현금배당성향(%),49.60,23.30,16.40,
7,서울도시가스,현금배당수익률(%),17.70,2.30,2.00,보통주
8,서울도시가스,현금배당수익률(%),-,-,-,
9,서울도시가스,주식배당수익률(%),-,-,-,보통주
10,서울도시가스,주식배당수익률(%),-,-,-,
11,서울도시가스,주당 현금배당금(원),"16,750","1,750","1,750",보통주
12,서울도시가스,주당 현금배당금(원),-,-,-,
13,서울도시가스,주당 주식배당(주),-,-,-,보통주
14,서울도시가스,주당 주식배당(주),-,-,-,
