,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,황금에스티,주당액면가액(원),500,500,500,
1,황금에스티,(연결)당기순이익(백만원),"16,759","19,175","17,287",
2,황금에스티,(별도)당기순이익(백만원),"10,835","9,555","5,432",
3,황금에스티,(연결)주당순이익(원),"1,197","1,370","1,038",
4,황금에스티,현금배당금총액(백만원),"1,400","1,400",700,
5,황금에스티,주식배당금총액(백만원),-,-,-,
6,황금에스티,(연결)현금배당성향(%),8.40,7.30,4.00,
7,황금에스티,현금배당수익률(%),20.00,20.00,10.00,보통주식
8,황금에스티,현금배당수익률(%),-,-,-,기타주식
9,황금에스티,주식배당수익률(%),-,-,-,보통주식
10,황금에스티,주식배당수익률(%),-,-,-,기타주식
11,황금에스티,주당 현금배당금(원),100,100,50,보통주식
12,황금에스티,주당 현금배당금(원),-,-,-,기타주식
13,황금에스티,주당 주식배당(주),-,-,-,보통주식
14,황금에스티,주당 주식배당(주),-,-,-,기타주식
