,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,NAVER,주당액면가액(원),100,100,100,
1,NAVER,(연결)당기순이익(백만원),"1,002,087","583,052","648,813",
2,NAVER,(별도)당기순이익(백만원),"1,196,925","1,092,525","900,423",
3,NAVER,(연결)주당순이익(원),"7,857","6,420","5,048",
4,NAVER,현금배당금총액(백만원),"59,279","54,688","45,901",
5,NAVER,주식배당금총액(백만원),-,-,-,
6,NAVER,(연결)현금배당성향(%),5.90,9.40,7.10,
7,NAVER,현금배당수익률(%),0.10,0.20,0.30,보통주
8,NAVER,현금배당수익률(%),-,-,-,종류주식
9,NAVER,주식배당수익률(%),-,-,-,보통주
10,NAVER,주식배당수익률(%),-,-,-,종류주식
11,NAVER,주당 현금배당금(원),402,376,314,보통주
12,NAVER,주당 현금배당금(원),-,-,-,종류주식
13,NAVER,주당 주식배당(주),-,-,-,보통주
14,NAVER,주당 주식배당(주),-,-,-,종류주식
