,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,나스미디어,주당액면가액(원),500,500,500,
1,나스미디어,(연결)당기순이익(백만원),"22,890","20,619","18,916",
2,나스미디어,(별도)당기순이익(백만원),"22,452","18,656","15,458",
3,나스미디어,(연결)주당순이익(원),"2,692","2,362","2,161",
4,나스미디어,현금배당금총액(백만원),"6,802","5,611","4,640",
5,나스미디어,주식배당금총액(백만원),425,-,-,
6,나스미디어,(연결)현금배당성향(%),29.70,27.20,24.50,
7,나스미디어,현금배당수익률(%),2.40,2.00,1.84,보통주
8,나스미디어,현금배당수익률(%),-,-,-,우선주
9,나스미디어,주식배당수익률(%),-,-,-,보통주
10,나스미디어,주식배당수익률(%),-,-,-,우선주
11,나스미디어,주당 현금배당금(원),800,660,530,보통주
12,나스미디어,주당 현금배당금(원),-,-,-,우선주
13,나스미디어,주당 주식배당(주),0,-,-,보통주
14,나스미디어,주당 주식배당(주),-,-,-,우선주
